ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Borough Block Lot,Census Tract,Community District,Council District,NTA,NTA_Name,Principal Name,Principal Title,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Community School Sup Name,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,HighSchool Network Superintendent Email,BCO Location Code
07X224,X224,P.S./I.S. 224,320700010224,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2003,Open,X139,345 BROOK AVENUE,BRONX,NY,10454,2022860036,4100,201,8,BX39,Mott Haven-Port Morris,Uchechukwu Njoku,Principal,718-665-9804,718-665-0078,7,7,X807,COMMUNITY SCHOOL DISTRICT 07,ROBERTO PADILLA,,,,,XFSC
07X259,X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",320700011259,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12,13,14",Jul 1 2013,Open,X655,455 SOUTHERN BLVD,BRONX,NY,10455,2025760026,3500,201,8,BX39,Mott Haven-Port Morris,Kristin Cahill Garcia,Principal,718-585-8013,718-585-8019,7,7,HS03,,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,MFSC
07X277,X277,P.S. 277,320700010277,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1999,Open,X027,519 ST ANNS AVENUE,BRONX,NY,10455,2022740023,4300,201,8,BX39,Mott Haven-Port Morris,Natasha Bracey,Principal,718-292-3594,718-292-3630,7,7,X807,COMMUNITY SCHOOL DISTRICT 07,ROBERTO PADILLA,,,,,XFSC
07X296,X296,South Bronx Academy for Applied Media,320700010296,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2005,Open,X184,778 Forest Avenue,Bronx,NY,10456,2026550030,7700,201,17,BX34,Melrose South-Mott Haven North,Sean Brock,I.A. Principal,718-401-0059,718-401-0577,7,7,X807,COMMUNITY SCHOOL DISTRICT 07,ROBERTO PADILLA,,,,,XFSC
07X298,X298,Academy of Public Relations,320700010298,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2005,Open,X184,778 Forest Avenue,Bronx,NY,10456,2026550030,7700,201,17,BX34,Melrose South-Mott Haven North,Michael Vazquez,Principal,718-665-8866,718-401-0051,7,7,X807,COMMUNITY SCHOOL DISTRICT 07,ROBERTO PADILLA,,,,,XFSC
07X334,X334,International Community High School,320700011334,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul 1 2006,Open,X139,345 BROOK AVENUE,BRONX,NY,10454,2022860036,4100,201,8,BX39,Mott Haven-Port Morris,BERENA CABARCAS,Principal,718-665-4128,718-665-4547,7,7,HS12,,,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,ACES
07X343,X343,Academy of Applied Mathematics and Technology,320700010343,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2005,Open,X139,345 BROOK AVENUE,BRONX,NY,10454,2022860036,4100,201,8,BX39,Mott Haven-Port Morris,Vincent Gassetto,Principal,718-292-3883,718-292-4473,7,7,X807,COMMUNITY SCHOOL DISTRICT 07,ROBERTO PADILLA,,,,,XFSC
07X359,X359,"Leaders of Excellence, Advocacy and Discovery",320700010359,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 2013,Open,X487,639 St Anns Avenue,Bronx,NY,10455,2023590100,71,201,,BX34,Melrose South-Mott Haven North,Alexa Sorden,Principal,718-402-7503,718-402-7509,7,7,X807,COMMUNITY SCHOOL DISTRICT 07,ROBERTO PADILLA,,,,,XFSC
07X369,X369,Young Leaders Elementary School,320700010369,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2008,Open,X040,468 EAST 140 STREET,BRONX,NY,10454,2022840034,3900,201,8,BX39,Mott Haven-Port Morris,Jaleelah Cooke,Principal,718-292-7391,718-292-8535,7,7,X807,COMMUNITY SCHOOL DISTRICT 07,ROBERTO PADILLA,,,,,XFSC
07X379,X379,Jill Chaifetz Transfer High School,320700011379,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",Jul 1 2007,Open,X184,778 Forest Avenue,Bronx,NY,10456,2026550030,7700,201,17,BX34,Melrose South-Mott Haven North,Jessy Simon,Principal,718-402-2429,718-402-3120,7,7,HS10,,,HS10,HS Network 10 Superintendent Office,JOHN SULLIVAN,JSulliv3@schools.nyc.gov,ACES
07X381,X381,Bronx Haven High School,320700011381,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,X600,333 EAST 151 STREET,BRONX,NY,10451,2024110022,6700,201,17,BX34,Melrose South-Mott Haven North,JAZMIN RIVERA POLANCO,Principal,718-292-3638,718-292-6065,7,7,HS10,,,HS10,HS Network 10 Superintendent Office,JOHN SULLIVAN,JSulliv3@schools.nyc.gov,ACES
07X427,X427,Community School for Social Justice,320700011427,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2001,Open,X884,350 Gerard Avenue,Bronx,NY,10451,2023440096,6300,201,8,BX63,West Concourse,Jaime Guzman,Principal,718-402-8481,718-402-8650,7,7,HS12,,,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,ACES
07X473,X473,Mott Haven Village Preparatory High School,320700011473,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2001,Open,X470,701 ST. ANNS AVENUE,BRONX,NY,10455,2023590240,7100,201,17,BX34,Melrose South-Mott Haven North,Jaime Dubei,Principal,718-402-0571,718-665-2363,7,7,HS09,,,HS09,HS Network 09 Superintendent Office,Carl Manalo,CManalo@schools.nyc.gov,XFSC
07X495,X495,University Heights Secondary School,320700011495,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,X470,701 ST. ANNS AVENUE,BRONX,NY,10455,2023590240,7100,201,17,BX34,Melrose South-Mott Haven North,Hazel Joseph Roseboro,Principal,718-292-0578,718-292-4276,7,7,HS12,,,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,ACES
07X500,X500,Hostos-Lincoln Academy of Science,320700011500,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jun 5 1996,Open,X162,600 Saint Ann's Avenue,Bronx,NY,10455,2026160001,7300,201,17,BX34,Melrose South-Mott Haven North,NICHOLAS PAARLBERG,Principal,718-402-5640,718-402-5645,7,7,HS03,,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,MFSC
07X522,X522,Bronx Design and Construction Academy,320700011522,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2011,Open,X600,333 EAST 151 STREET,BRONX,NY,10451,2024110022,6700,201,17,BX34,Melrose South-Mott Haven North,Joyce Pulphus,Principal,718-402-7690,718-402-4216,7,7,HS09,,,HS09,HS Network 09 Superintendent Office,Carl Manalo,CManalo@schools.nyc.gov,XFSC
07X527,X527,Bronx Leadership Academy II High School,320700011527,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2001,Open,X790,730 CONCOURSE VILLAGE WEST,BRONX,NY,10451,2024430078,6100,204,17,BX14,East Concourse-Concourse Village,ROSE LOBIANCO,Principal,718-292-7171,718-292-2355,7,7,HS07,,,HS07,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,XFSC
07X533,X533,Learning Through Play Pre-K Center,,DOE,General Academic,District Pre-K Center,PK,,Jul 1 2015,Open,X356,535 Union Avenue,Bronx,NY,10455,2025821001,3100,201,8,BX39,Mott Haven-Port Morris,Carlyn Rahynes,Principal,718-292-4120,718-293-7103,7,7,X807,COMMUNITY SCHOOL DISTRICT 07,ROBERTO PADILLA,,,,,XFSC
07X548,X548,Careers in Sports High School,320700011548,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2003,Open,X790,730 CONCOURSE VILLAGE WEST,BRONX,NY,10451,2024430078,6100,204,17,BX14,East Concourse-Concourse Village,Johanny Garcia,Principal,718-292-7110,718-292-5565,7,7,HS09,,,HS09,HS Network 09 Superintendent Office,Carl Manalo,CManalo@schools.nyc.gov,XFSC
07X551,X551,The Urban Assembly Bronx Academy of Letters,320700011551,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12,SE",Jul 1 2003,Open,X183,339 MORRIS AVENUE,BRONX,NY,10451,2023330070,5100,201,8,BX39,Mott Haven-Port Morris,Amy Schless,I.A. Principal,718-401-4891,718-401-6626,7,7,HS03,,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,MFSC
07X557,X557,Mott Haven Community High School,320700011557,DOE,Transfer School,High school,"10,11,12,SE","09,10,11,12",Jul 1 2012,Open,X655,455 SOUTHERN BLVD,BRONX,NY,10455,2025760026,3500,201,8,BX39,Mott Haven-Port Morris,Helene Spadaccini,Principal,718-665-8512,718-665-8518,7,7,HS10,,,HS10,HS Network 10 Superintendent Office,JOHN SULLIVAN,JSulliv3@schools.nyc.gov,ACES
07X584,X584,I.S. 584,320700010584,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2017,Open,X162,600 Saint Ann's Avenue,Bronx,NY,10455,2026160001,7300,201,17,BX34,Melrose South-Mott Haven North,TANNIS SERTIMA,Principal,718-742-2900,718-292-5735,7,7,X807,COMMUNITY SCHOOL DISTRICT 07,ROBERTO PADILLA,,,,,XFSC
07X600,X600,Alfred E. Smith Career and Technical Education High School,320700011600,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1932,Open,X600,333 EAST 151 STREET,BRONX,NY,10451,2024110022,6700,201,17,BX34,Melrose South-Mott Haven North,Evan Schwartz,Principal,718-993-5000,718-292-1944,7,7,HS07,,,HS07,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,XFSC
07X625,X625,Bronx Legacy High School,320700011625,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12,SE",Jul 1 2020,Open,X790,730 CONCOURSE VILLAGE WEST,BRONX,NY,10451,2024430078,6100,204,17,BX14,East Concourse-Concourse Village,Henry Encarnacion,I.A. Principal,,,7,7,HS09,,,HS09,HS Network 09 Superintendent Office,Carl Manalo,CManalo@schools.nyc.gov,XFSC
07X642,X642,South Bronx Literacy Academy,320700010642,DOE,General Academic,Elementary,"02,03,04,05,SE","01,02,03,04,05",Jul 1 2023,Open,X156,750 CONCOURSE VILLAGE WEST,BRONX,NY,10451,2024430079,6100,204,17,BX14,East Concourse-Concourse Village,Bethany Poolman,Principal,,,7,7,X807,COMMUNITY SCHOOL DISTRICT 07,ROBERTO PADILLA,,,,,XFSC
07X670,X670,Health Opportunities High School,320700011670,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,X884,350 Gerard Avenue,Bronx,NY,10451,2023440096,6300,201,8,BX63,West Concourse,Rani Pendharkar,Principal,718-401-1826,718-401-1632,7,7,HS09,,,HS09,HS Network 09 Superintendent Office,Carl Manalo,CManalo@schools.nyc.gov,XFSC
08X014,X014,P.S. X014 Senator John Calandra,320800010014,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1928,Open,X014,3047 BRUCKNER BOULEVARD,BRONX,NY,10461,2053130092,18400,210,13,BX52,Schuylerville-Throgs Neck-Edgewater Park,Kelly Piscitello,Principal,718-822-5341,718-239-6386,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X036,X036,P.S. 036 Unionport,320800010036,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1901,Open,X036,1070 Castle Hill Avenue,Bronx,NY,10472,2038170001,7800,209,18,BX59,Westchester-Unionport,QUYEN QUACH,Principal,718-822-5345,718-239-6390,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X048,X048,P.S. 048 Joseph R. Drake,320800010048,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1916,Open,X048,1290 SPOFFORD AVENUE,BRONX,NY,10474,2027660001,9300,202,17,BX27,Hunts Point,JOSEPH DICRESCENTO,Principal,718-589-4312,718-842-6993,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X062,X062,P.S. 062 Inocensio Casanova,320800010062,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1922,Open,X062,660 FOX STREET,BRONX,NY,10455,2026830065,8300,202,8,BX33,Longwood,Genesys Nunez Goihy,Principal,718-585-1617,718-292-6327,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X069,X069,P.S. 069 Journey Prep School,320800010069,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1924,Open,X069,560 THIERIOT AVENUE,BRONX,NY,10473,2035240020,1600,209,18,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Magdelyn Noboa,Principal,718-378-4736,718-328-0925,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X071,X071,P.S. 071 Rose E. Scala,320800010071,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1925,Open,X071,3040 ROBERTS AVENUE,BRONX,NY,10461,2041710001,26602,210,13,BX10,Pelham Bay-Country Club-City Island,Margaret Mirando,Principal,718-822-5351,718-239-3111,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X072,X072,P.S. 072 Dr. William Dorney,320800010072,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,SE",Jul 1 1925,Open,X072,2951 DEWEY AVENUE,BRONX,NY,10465,2054400001,15800,210,13,BX52,Schuylerville-Throgs Neck-Edgewater Park,GRETA RATJEN,Principal,718-822-5311,718-828-4459,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X075,X075,P.S. 75 School of Research and Discovery,320800010075,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1924,Open,X075,984 FAILE STREET,BRONX,NY,10459,2027470001,11900,202,17,BX27,Hunts Point,MARINES ARRIETA CRUZ,Principal,718-860-1630,718-860-4480,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X093,X093,P.S. 093 Albert G. Oliver,320800010093,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1930,Open,X093,1535 STORY AVENUE,BRONX,NY,10473,2036520001,2800,209,17,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Jonathan Kaplan,Principal,718-430-1700,718-430-1705,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X100,X100,P.S. 100 Isaac Clason,320800010100,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1961,Open,X100,800 TAYLOR AVENUE,BRONX,NY,10473,2036410001,4200,209,18,BX09,Soundview-Castle Hill-Clason Point-Harding Park,ARIANA ARBOLINO,Principal,718-842-1461,718-328-5520,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X101,X101,M.S. X101 Edward R. Byrne,320800010101,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1957,Open,X101,2750 LAFAYETTE AVENUE,BRONX,NY,10465,2055470001,15200,210,13,BX52,Schuylerville-Throgs Neck-Edgewater Park,Jared Rosoff,Principal,718-829-6372,718-829-6594,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X107,X107,P.S. 107,320800010107,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1937,Open,X107,1695 SEWARD AVENUE,BRONX,NY,10473,2035910050,2000,209,18,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Katherine Hamm,Principal,718-860-8760,718-328-5799,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X119,X119,The Dr. Emmett W. Bassett School,320800010119,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1939,Open,X119,1075 PUGSLEY AVENUE,BRONX,NY,10472,2037890021,4001,209,18,BX55,Soundview-Bruckner,Julio Gomez,Principal,718-822-5198,718-239-3112,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X123,X123,J.H.S. 123 James M. Kieran,320800010123,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1953,Open,X123,1025 MORRISON AVENUE,BRONX,NY,10472,2037180001,4800,209,18,BX55,Soundview-Bruckner,RICHARD HALLENBECK JR,Principal,718-328-2105,718-328-8561,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X130,X130,P.S. 130 Abram Stevens Hewitt,320800010130,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1956,Open,X130,750 PROSPECT AVENUE,BRONX,NY,10455,2026880001,8500,202,17,BX33,Longwood,MICHELLE VARGAS,Principal,718-665-0962,718-292-0417,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X131,X131,J.H.S. 131 Albert Einstein,320800010131,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1966,Open,X131,885 Bolton Avenue,Bronx,NY,10473,2036440001,4200,209,18,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Monique Mason,Principal,718-991-7490,718-328-6705,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X138,X138,P.S. 138 Samuel Randall,320800010138,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1958,Open,X138,2060 Lafayette Avenue,Bronx,NY,10473,2036090016,7400,209,18,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Nicola Evans,I.A. Principal,718-822-5325,718-239-3114,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X140,X140,P.S. X140 The Eagle School,320800010140,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1957,Open,X140,916 EAGLE AVENUE,BRONX,NY,10456,2026270009,18500,203,17,BX35,Morrisania-Melrose,KEISHIA BLAKE,Acting Principal,718-585-1205,718-292-1349,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X146,X146,P.S. 146 Edward Collins,320800010146,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1958,Open,X146,968 CAULDWELL AVENUE,BRONX,NY,10456,2026320027,18500,203,16,BX35,Morrisania-Melrose,Ronald Laurent,Principal,718-378-9664,718-328-5858,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X152,X152,P.S. 152 Evergreen,320800010152,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,SE",Jul 1 1975,Open,X152,1007 EVERGREEN AVENUE,BRONX,NY,10472,2037110001,5200,209,17,BX55,Soundview-Bruckner,Christine Baez,Principal,718-589-4560,718-328-5867,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X182,X182,P.S. 182,320800010182,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1977,Open,X182,601 STICKBALL BOULEVARD,BRONX,NY,10473,2035640001,1600,209,18,BX09,Soundview-Castle Hill-Clason Point-Harding Park,ANNE OGRADY,Principal,718-828-6607,718-409-8152,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X269,X269,Bronx Studio School for Writers and Artists,320800011269,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Sep 8 2004,Open,X392,928 Simpson Street,Bronx,NY,10459,2027230033,8900,202,17,BX27,Hunts Point,Dawn Verhille,Principal,718-893-5158,718-893-5982,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X282,X282,Women's Academy of Excellence,320800011282,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,X174,456 White Plains Road,Bronx,NY,10473,2034780018,400,209,18,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Florlilinda Sol Cruz,Principal,718-542-0740,718-542-0841,8,8,HS02,,,HS02,HS Network 02 Superintendent Office,"DEANS, MARCEL",MDeans@schools.nyc.gov,XFSC
08X293,X293,Renaissance High School for Musical Theater and the Arts,320800011293,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,X405,3000 East Tremont Avenue,Bronx,NY,10461,2053680001,19400,210,13,BX52,Schuylerville-Throgs Neck-Edgewater Park,Paul Gumina,Principal,718-430-6390,718-430-6308,11,8,HS02,,,HS02,HS Network 02 Superintendent Office,"DEANS, MARCEL",MDeans@schools.nyc.gov,XFSC
08X301,X301,M.S. 301 Paul L. Dunbar,320800010301,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2001,Open,X120,890 CAULDWELL AVENUE,BRONX,NY,10456,2026310048,18500,203,16,BX35,Morrisania-Melrose,Hesham Farid,Principal,718-585-2950,718-401-2567,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X302,X302,M.S. 302 Luisa Dessus Cruz,320800010302,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2001,Open,X052,681 Kelly Street,Bronx,NY,10455,2026860020,8300,202,17,BX33,Longwood,Liza Ortiz,Principal,718-901-3520,718-901-3529,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X304,X304,P.S. 304 Early Childhood School,320800010304,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2001,Open,X101,2750 LAFAYETTE AVENUE,BRONX,NY,10465,2055470001,15200,210,13,BX52,Schuylerville-Throgs Neck-Edgewater Park,WALTER NINO F GALIANO JR,Principal,718-822-5307,718-904-0956,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X312,X312,Millennium Art Academy,320800010312,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,X450,1980 Lafayette Avenue,Bronx,NY,10473,2036040039,1600,209,18,BX09,Soundview-Castle Hill-Clason Point-Harding Park,HERMAN GUY,Principal,718-824-0978,718-824-0963,8,8,HS02,,,HS02,HS Network 02 Superintendent Office,"DEANS, MARCEL",MDeans@schools.nyc.gov,XFSC
08X320,X320,Pelham Lab High School,320800011320,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2013,Open,X405,3000 East Tremont Avenue,Bronx,NY,10461,2053680001,19400,210,13,BX52,Schuylerville-Throgs Neck-Edgewater Park,Jason Wagner,Principal,718-904-5090,718-904-5099,11,8,HS02,,,HS02,HS Network 02 Superintendent Office,"DEANS, MARCEL",MDeans@schools.nyc.gov,XFSC
08X333,X333,The Longwood Academy of Discovery,320800010333,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03",Sep 8 2004,Open,X060,888 Rev J A Polite Ave,Bronx,NY,10459,2026960085,8700,202,17,BX33,Longwood,Meaghan Gribbins,Principal,718-860-3313,718-842-8734,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X337,X337,The School for Inquiry and Social Justice,320800010337,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Sep 8 2004,Open,X123,1025 MORRISON AVENUE,BRONX,NY,10472,2037180001,4800,209,18,BX55,Soundview-Bruckner,Tara Joye,Principal,718-860-4181,718-860-4163,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X348,X348,Schuylerville Preparatory High School,320800011348,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2013,Open,X405,3000 East Tremont Avenue,Bronx,NY,10461,2053680001,19400,210,13,BX52,Schuylerville-Throgs Neck-Edgewater Park,JORDANA BELL,Principal,718-904-5080,718-904-5089,11,8,HS02,,,HS02,HS Network 02 Superintendent Office,"DEANS, MARCEL",MDeans@schools.nyc.gov,XFSC
08X349,X349,Bronx River High School,320800011349,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2013,Open,X405,3000 East Tremont Avenue,Bronx,NY,10461,2053680001,19400,210,13,BX52,Schuylerville-Throgs Neck-Edgewater Park,Gregory Fucheck,Principal,718-904-4210,718-904-4209,11,8,HS02,,,HS02,HS Network 02 Superintendent Office,"DEANS, MARCEL",MDeans@schools.nyc.gov,XFSC
08X367,X367,"Archimedes Academy for Math, Science and Technology Applications",320800011367,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 2007,Open,X174,456 White Plains Road,Bronx,NY,10473,2034780018,400,209,18,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Audrey Connolly,Principal,718-617-5046,718-617-7395,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
08X371,X371,Urban Institute of Mathematics,320800010371,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2007,Open,X192,650 HOLLYWOOD AVENUE,BRONX,NY,10465,2054380001,15800,210,13,BX52,Schuylerville-Throgs Neck-Edgewater Park,Joshua Partridge,Principal,718-823-6042,718-823-6347,8,8,X808,COMMUNITY SCHOOL DISTRICT 08,JENNIFER JOYNT,,,,,XFSC
